fid,observationid,categoryid,notes,confidence,userid,created_date,updated_date,huc8,hand,distance,twi,slope
1154,1154,10,,,,,,5020004,117.8128738,217.3878784,4.536090851,30.49348259
1155,1155,5,,,,,,5020004,0,0,4.181411743,10.70638943
1156,1156,5,,,,,,5020004,2.447007656,27.9196167,6.059651375,7.44868803
1157,1157,5,,,,,,5020004,4.875704288,35.59067154,6.03900528,3.049878359
1158,1158,5,,,,,,5020004,0.588317871,29.61322594,4.839500427,1.906723142
1159,1159,6,,,,,,5020004,7.071411133,49.3553772,5.255803108,3.301468372
1160,1160,6,,,,,,5020004,14.53015995,22.07239723,3.831027269,37.48030853
1161,1161,1,,,,,,5020004,0,0,8.591971397,8.011117935
1162,1162,1,,,,,,5020004,0,0,9.182957649,3.864857197
1163,1163,1,,,,,,5020004,0,0,8.267532349,11.3603878
1164,1164,1,,,,,,5020004,0,0,7.14800024,5.86653471
1165,1165,4,,,,,,5020004,3.248887539,53.15736771,6.623217583,1.704329729
1166,1166,5,,,,,,5020004,3.771165371,77.0955658,9.372783661,7.802363396
1167,1167,1,,,,,,5020004,0,0,8.719669342,0.681891799
1168,1168,1,,,,,,5020004,0,0,3.878397465,15.95880032
1169,1169,6,,,,,,5020004,0.310957402,9.87107563,7.661167622,6.292206287
1170,1170,6,,,,,,5020004,0.81475836,9.87107563,7.458623409,9.798167229
1171,1171,10,,,,,,5020004,7.664534569,29.61322594,5.254014015,20.62171364
1172,1172,10,,,,,,5020004,5.357180595,59.22645187,7.248398781,15.58190632
1173,1173,9,,,,,,5020004,32.10391235,40.69948578,5.059025288,1.820171952
1174,1174,6,,,,,,5020004,14.64199066,9.87107563,2.77879262,54.28836823
1175,1175,1,,,,,,5020004,0,0,-1,0.045985308
1176,1176,1,,,,,,5020004,0,0,-1,0.045691006
1177,1177,3,,,,,,5020004,0.872016847,9.87107563,5.35393095,7.630738258
1178,1178,3,,,,,,5020004,0.01751709,9.87107563,11.74457073,4.415006161
1179,1179,5,,,,,,5020004,4.952439785,119.2726593,6.783441544,0.28538537
1180,1180,5,,,,,,5020004,4.866502762,97.71866608,5.49215126,1.6026963
1181,1181,5,,,,,,5020004,4.517797947,389.5011902,8.314239502,2.286754131
1182,1182,9,,,,,,5020004,14.75610828,69.09752655,6.825256824,1.371203184
1183,1183,10,,,,,,5020004,137.149765,383.3232422,3.628525019,17.12932396
1184,1184,10,,,,,,5020004,49.0427742,69.09752655,4.600426197,3.054599285
1185,1185,8,,,,,,5020004,17.20419693,143.7250366,5.64191246,19.46069527
1186,1186,4,,,,,,5020004,3.393580437,49.3553772,6.379628658,1.342654228
1187,1187,4,,,,,,5020004,4.377902031,134.2611389,6.994726658,1.437777519
1188,1188,1,,,,,,5020004,0.551177442,13.95980835,-1,0.93113184
1189,1189,1,,,,,,5020004,0,0,-1,0.633243918
1190,1190,2,,,,,,5020004,0,0,3.925130129,4.661001205
1191,1191,1,,,,,,5020004,0,0,11.8980217,0.727395177
1192,1192,4,,,,,,5020004,1.476959348,41.87942505,7.436228752,0.547143996
1193,1193,5,,,,,,5020004,0.512557924,29.61322594,6.864373684,1.210563779
1194,1194,4,,,,,,5020004,3.293795824,194.6880493,5.446304321,3.771088123
1195,1195,4,,,,,,5020004,5.733644962,287.7888489,7.132366657,11.18512249
1196,1196,6,,,,,,5020004,12.37652779,306.1625061,6.282586098,15.3401823
1197,1197,10,,,,,,5020004,212.0359039,436.1183472,2.80254817,36.81222916
1198,1198,1,,,,,,5020004,0,0,-1,0.206432581
1199,1199,1,,,,,,5020004,0,0,-1,0.02963114
1200,1200,1,,,,,,5020004,0,0,12.0189476,0.024695385
1201,1201,6,,,,,,5020004,19.05659866,27.9196167,5.158143044,39.03285599
1202,1202,10,,,,,,5020004,86.77744293,84.33850861,6.340335846,23.73821449
1203,1203,6,,,,,,5020004,7.964915276,35.59067154,8.084298134,15.51182175
1204,1204,10,,,,,,5020004,90.76806641,187.2904816,3.217582464,26.96529007
1205,1205,1,,,,,,5040003,0,0,-1,2.740555286
1206,1206,1,,,,,,5040003,0,0,-1,0.895706654
1207,1207,6,,,,,,5040003,3.533782959,50.40257263,5.370780468,2.732300758
1208,1208,6,,,,,,5040003,2.924987793,51.95377731,5.46363163,2.19028759
1209,1209,10,,,,,,5040003,3.525024414,107.659935,5.98918438,0.976909578
1210,1210,1,,,,,,5040003,0,0,-1,1.517900109
1211,1211,5,,,,,,5040003,1.036682129,12.60064316,4.582417011,2.310742378
1212,1212,5,,,,,,5040003,0.424346924,32.12546158,12.68287945,2.021124125
1213,1213,6,,,,,,5040003,1.548095703,39.84673309,5.419862747,4.297841549
1214,1214,6,,,,,,5040003,2.166046143,37.80192566,5.771317482,3.236261845
1215,1215,1,,,,,,5040003,0,0,-1,1.920118451
1216,1216,1,,,,,,5040003,0,0,-1,1.155372858
1217,1217,4,,,,,,5040003,0.455586314,8.909999847,5.453041553,1.581125975
1218,1218,4,,,,,,5040003,0.844055176,12.60064316,10.55614948,2.980654716
1219,1219,6,,,,,,5040003,4.545806885,44.54999924,3.778520107,9.542881966
1220,1220,6,,,,,,5040003,4.197171211,25.20128632,4.135243416,10.49984074
1221,1221,1,,,,,,5040003,0,0,-1,0.203736648
1222,1222,6,,,,,,5040003,0.224151611,25.20128632,7.441718578,1.232007146
1223,1223,6,,,,,,5040003,0.79095459,35.63999939,6.007557392,2.044684172
1224,1224,6,,,,,,5040003,6.928985596,25.20128632,2.671400309,18.08090782
1225,1225,6,,,,,,5040003,6.795958042,12.60064316,3.32752347,20.2401123
1226,1226,1,,,,,,5040003,0,0,-1,1.042673826
1227,1227,4,,,,,,5040003,0.354817778,17.81999969,6.657663822,0.575293422
1228,1228,4,,,,,,5040003,0.665985107,12.60064316,6.83537674,6.47825861
1229,1229,6,,,,,,5040003,2.401642084,98.01000214,8.782136917,5.315365791
1230,1230,10,,,,,,5040003,13.90548706,136.005249,4.800816536,4.835824966
1231,1231,10,,,,,,5040003,8.562882423,56.35179138,5.433479309,6.456978798
1232,1232,6,,,,,,5040003,3.309276581,8.909999847,5.028371811,9.804345131
1233,1233,1,,,,,,5040003,0,0,14.20127296,3.662352562
1234,1234,1,,,,,,5040003,0,0,-1,1.908162355
1235,1235,1,,,,,,5040003,0,0,-1,10.28516865
1236,1236,4,,,,,,5040003,0.553619504,35.63999939,7.012895107,0.614467502
1237,1237,4,,,,,,5040003,0.99710083,99.61682129,5.72345829,0.29125461
1238,1238,4,,,,,,5040003,0.371948272,28.17589569,-1,0.33655104
1239,1239,10,,,,,,5040003,9.433160782,108.7604065,4.96769762,1.772121787
1240,1240,6,,,,,,5040003,3.749847412,88.20449829,5.490590572,12.34176922
1241,1241,6,,,,,,5040003,1.788281441,8.909999847,3.83449173,7.55872488
1242,1242,1,,,,,,5040003,0,0,-1,0.536164343
1243,1243,1,,,,,,5040003,0,0,-1,3.345997095
1244,1244,2,,,,,,5040003,0.464050323,8.909999847,-1,0.355153352
1245,1245,2,,,,,,5040003,0.654266357,8.909999847,4.545439243,2.728077173
1246,1246,4,,,,,,5040003,0.61541748,35.63999939,6.640436172,0.660877168
1247,1247,4,,,,,,5040003,0.045837402,19.92336655,7.221219063,0.210788786
1248,1248,6,,,,,,5040003,1.086608887,44.54999924,9.70964241,4.187831879
1249,1249,5,,,,,,5040003,0.249206543,50.40257263,15.77160645,0.469932646
1250,1250,5,,,,,,5040003,0.645751953,107.2906113,10.15917778,0.331408978
1251,1251,5,,,,,,5040003,0.757749319,133.6500092,-1,0.112298138
1252,1252,5,,,,,,5040003,0.783933342,190.4740448,10.85594177,1.065996647
1253,1253,6,,,,,,5040003,3.737882376,215.5041504,4.86395359,8.656980515
1254,1254,10,,,,,,5040003,8.226835251,249.4799957,5.52682066,3.658146858
1255,1255,1,,,,,,5040003,0.083953857,8.909999847,-1,0.970723569
1256,1256,5,,,,,,5040003,0.6297912,19.92336655,5.227517128,1.327305794
1257,1257,5,,,,,,5040003,0,0,12.83180141,0.27720663
1258,1258,6,,,,,,5040003,0.339050293,25.20128632,6.310243607,1.947115302
1259,1259,6,,,,,,5040003,1.277145624,103.9075546,6.181850433,6.960015297
1260,1260,1,,,,,,5040003,0,0,5.364092827,3.135256529
1261,1261,1,,,,,,5040003,0.129760757,28.17589569,-1,2.961715221
1262,1262,2,,,,,,5040003,1.408795834,19.92336655,4.012774467,4.717153072
1263,1263,2,,,,,,5040003,0.414154053,39.84673309,7.269309044,0.826345742
1264,1264,4,,,,,,5040003,1.590332389,108.3948288,-1,0.572585523
1265,1265,4,,,,,,5040003,0.647705019,200.2273407,14.04711819,0.697624147
1266,1266,6,,,,,,5040003,2.777130365,169.0553589,5.54755497,9.699399948
1267,1267,6,,,,,,5040003,5.898043156,402.9251404,7.84852457,1.461863756
1268,1268,5,,,,,,5040003,2.849640369,160.6273041,9.029870033,0.103741221
1269,1269,5,,,,,,5040003,3.874057531,255.1435699,7.890738964,0.227971286
1270,1270,5,,,,,,5040003,1.030029297,36.73686981,6.15230608,1.792546391
1271,1271,5,,,,,,5040003,2.968079567,135.7130737,10.69838905,0.261252344
1272,1272,3,,,,,,5040003,4.227936268,168.1135406,-1,3.447692394
1273,1273,3,,,,,,5040003,2.361969233,63.00321579,-1,0.517947257
1274,1274,5,,,,,,5040003,5.118805408,155.6064606,6.413506985,1.018961549
1275,1275,5,,,,,,5040003,5.264068604,161.3669739,8.052898407,0.694262326
1276,1276,1,,,,,,5040003,0,8.909999847,-1,1.500244856
1277,1277,1,,,,,,5040003,0,0,-1,0.070008852
1278,1278,2,,,,,,5040003,1.571038723,12.60064316,4.796765804,4.765280724
1279,1279,2,,,,,,5040003,0.245147705,19.92336655,11.16703224,2.008950472
1280,1280,2,,,,,,5040003,1.277008057,47.98181915,6.116208553,2.779397964
1281,1281,4,,,,,,5040003,1.607055902,76.64672089,9.389924049,0.745033801
1282,1282,5,,,,,,5040003,2.228424311,100.8051453,5.767320633,0.748674095
1283,1283,6,,,,,,5040003,2.322601795,285.1199951,7.784166336,1.845349073
1284,1284,6,,,,,,5040003,7.504201412,189.0096436,6.491093159,1.641503572
1285,1285,6,,,,,,5040003,8.323364258,50.40257263,3.003455162,18.42155075
1286,1286,8,,,,,,5040003,11.13162422,107.2906113,8.314581871,1.44696629
1287,1287,8,,,,,,5040003,5.156769276,253.2697754,5.967776299,0.570332229
1288,1288,1,,,,,,5040003,0,0,12.68837261,3.911138296
1289,1289,1,,,,,,5040003,0,0,-1,2.226778984
1290,1290,4,,,,,,5040003,0.275726318,25.20128632,-1,0.47453475
1291,1291,4,,,,,,5040003,0,0,4.936841011,4.815633297
1292,1292,5,,,,,,5040003,3.010925293,44.54999924,3.649832964,5.165839672
1293,1293,5,,,,,,5040003,1.271089077,32.12546158,7.105259418,9.238445282
1294,1294,6,,,,,,5040003,7.203918457,95.96363831,6.713469028,6.060647488
1295,1295,6,,,,,,5040003,15.7399292,35.63999939,5.305603504,29.58520889
1296,1296,5,,,,,,5040003,10.15063477,26.73000145,5.915234566,25.56320572
1297,1297,3,,,,,,5040003,0,0,9.689663887,1.435685635
1298,1298,4,,,,,,5040003,0,0,7.054813385,0.218552351
1299,1299,1,,,,,,5040003,0,0,-1,0.507425427
1300,1300,1,,,,,,5040003,0,0,-1,2.130850792
1301,1301,2,,,,,,5040003,0,0,4.8010602,2.466026306
1302,1302,6,,,,,,5040003,0,0,6.956320763,19.18360519
1303,1303,6,,,,,,5040003,0,0,10.76757622,1.702337027
1304,1304,10,,,,,,5040003,45.99477005,124.101944,5.122653961,19.4573307
1305,1305,10,,,,,,5040003,29.74935722,51.95377731,4.673852444,20.92547417
1306,1306,3,,,,,,5040003,0,0,5.658792973,0.56662643
1307,1307,3,,,,,,5040003,0,0,5.338106155,2.646274328
1308,1308,1,,,,,,5040003,0,0,8.88463974,0.489007682
1309,1309,3,,,,,,5040003,1.858764648,8.909999847,5.093687057,1.466764092
1310,1310,3,,,,,,5040003,2.191741943,19.92336655,6.269047737,8.127708435
1311,1311,6,,,,,,5040003,7.894012451,39.84673309,4.737037182,8.132849693
1312,1312,10,,,,,,5040003,56.17029953,395.7685242,4.498215675,2.993274212
1313,1313,1,,,,,,5040003,0,0,6.925322533,7.355694294
1314,1314,1,,,,,,5040003,0,0,-1,0.086434424
1315,1315,2,,,,,,5040003,2.481872559,25.20128632,5.221901417,3.611043215
1316,1316,2,,,,,,5040003,0.226089492,59.77009583,8.869663239,9.368034363
1317,1317,5,,,,,,5040003,2.639775038,19.92336655,6.742939949,1.278547049
1318,1318,5,,,,,,5040003,3.229050875,57.05183792,6.317523479,2.073062897
1319,1319,6,,,,,,5040003,7.584457397,50.40257263,5.11749506,24.44277573
1320,1320,6,,,,,,5040003,16.23402405,71.27999878,4.808710098,19.51410484
1321,1321,5,,,,,,5040003,4.852005005,28.17589569,3.820670366,6.361079216
1322,1322,4,,,,,,5040003,2.939440727,157.6340027,-1,0
1323,1323,5,,,,,,5040003,2.746264219,556.215271,-1,1.798688173
1324,1324,5,,,,,,5040003,3.048266888,458.1508179,6.691459179,0.942131221
1325,1325,9,,,,,,5040003,11.88112354,669.4369507,8.403162003,0.310482591
1326,1326,9,,,,,,5040003,8.773277283,681.4257202,6.373082161,0.398519367
1327,1327,5,,,,,,5040003,4.787158966,436.8626404,7.981294632,0.827191174
1328,1328,1,,,,,,5040003,0,0,-1,0.414929092
1329,1329,1,,,,,,5040003,0,19.92336655,-1,0.201343954
1330,1330,5,,,,,,5040003,0.465362549,25.20128632,5.152535439,2.800632238
1331,1331,5,,,,,,5040003,1.845245361,169.0553589,3.527737856,5.985983372
1332,1332,4,,,,,,5040003,0,346.5749512,-1,0
1333,1333,4,,,,,,5040003,0,235.2307434,-1,0
1334,1334,2,,,,,,5040003,0.747406006,107.659935,5.800688744,0.223924443
1335,1335,2,,,,,,5040003,0.3490448,63.00321579,6.849525928,0.332479537
1336,1336,3,,,,,,5040003,0.249527022,314.8900452,-1,0.107996874
1337,1337,6,,,,,,5040003,7.068267822,333.9764709,7.151350975,4.53983736
1338,1338,6,,,,,,5040003,8.742661476,409.8600159,9.863233566,2.277379751
1339,1339,10,,,,,,5040003,48.53501129,575.0230103,5.101512432,2.995108128
1340,1340,10,,,,,,5040003,51.1735878,742.7435303,6.833209991,3.034151554
1341,1341,1,,,,,,5040003,0,0,-1,0.327564716
1342,1342,1,,,,,,5040003,1.218532562,8.909999847,-1,6.593512535
1343,1343,6,,,,,,5040003,0.026142085,8.909999847,-1,3.943091869
1344,1344,6,,,,,,5040003,2.534790039,17.81999969,7.971710205,12.31979847
1345,1345,6,,,,,,5040003,2.079744577,36.73686981,6.789256573,8.222261429
1346,1346,5,,,,,,5040003,0.104095459,26.73000145,9.059557915,1.08837986
1347,1347,1,,,,,,5140201,0,0,-1,0
1348,1348,1,,,,,,5140201,0,0,-1,0
1349,1349,1,,,,,,5140201,0,0,-1,0
1350,1350,5,,,,,,5140201,3.167954683,55.24845886,7.948923111,0.242018357
1351,1351,3,,,,,,5140201,0,8.735548019,-1,1.149623513
1352,1352,3,,,,,,5140201,2.376368284,12.35393047,4.575427532,3.451815367
1353,1353,5,,,,,,5140201,2.333574295,113.5621262,11.29423046,0.132223472
1354,1354,6,,,,,,5140201,1.346084714,89.93797302,6.525189877,6.522346497
1355,1355,6,,,,,,5140201,11.6177454,192.3804779,5.472235203,1.556370854
1356,1356,5,,,,,,5140201,6.976678848,271.3649902,-1,0
1357,1357,5,,,,,,5140201,0.431297332,160.6011047,-1,0.137001678
1358,1358,4,,,,,,5140201,0,0,6.389659882,1.883901834
1359,1359,2,,,,,,5140201,0,0,-1,1.295318365
1360,1360,3,,,,,,5140201,0.450691223,43.67773819,7.497781277,1.134209991
1361,1361,5,,,,,,5140201,2.549590826,262.0664368,7.026656628,0.836010218
1362,1362,6,,,,,,5140201,3.231834412,378.1594238,6.501786232,2.227193117
1363,1363,6,,,,,,5140201,3.413215637,94.08473206,6.797753811,3.839226007
1364,1364,3,,,,,,5140201,0.073240675,12.35393047,-1,0.476773202
1365,1365,5,,,,,,5140201,3.407967091,290.3830566,7.999459267,0.218954206
1366,1366,1,,,,,,5140201,0,0,-1,4.770684719
1367,1367,5,,,,,,5140201,1.533218384,8.735548019,4.241709232,0.955059767
1368,1368,5,,,,,,5140201,0,0,5.385044098,6.217835426
1369,1369,5,,,,,,5140201,0.392097533,61.14883804,7.206774235,0.303633451
1370,1370,5,,,,,,5140201,1.223339438,37.06179047,12.14364243,0.384053737
1371,1371,6,,,,,,5140201,1.516784191,49.41572189,7.956970692,1.516040564
1372,1372,6,,,,,,5140201,2.353805542,37.06179047,4.387628555,4.03335762
1373,1373,9,,,,,,5140201,2.609375,135.8932343,12.03938389,0.133122191
1374,1374,9,,,,,,5140201,2.309189081,113.5621262,9.843083382,0.264034003
1375,1375,1,,,,,,5140201,0,0,7.322035789,3.533540249
1376,1376,6,,,,,,5140201,3.594154358,8.735548019,3.993841171,21.65095139
1377,1377,5,,,,,,5140201,1.68447876,19.53327942,7.203751087,0.15027222
1378,1378,5,,,,,,5140201,2.737205505,74.6365509,8.374955177,1.292811394
1379,1379,6,,,,,,5140201,4.43321228,121.3581161,6.636837959,2.437294722
1380,1380,10,,,,,,5140201,13.27764893,157.4823151,5.526805878,4.542171955
1381,1381,10,,,,,,5140201,49.88287354,272.0670776,4.320616722,13.28946304
1382,1382,10,,,,,,5140201,30.82765198,410.6636658,5.889106274,2.445546627
1383,1383,10,,,,,,5140201,29.45021248,288.140686,4.49727869,2.661888599
1384,1384,10,,,,,,5140201,27.0071106,195.3327789,4.24203825,6.022187233
1385,1385,1,,,,,,5140201,0,0,-1,0
1386,1386,1,,,,,,5140201,0,0,-1,0
1387,1387,5,,,,,,5140201,0,12.35393047,-1,0
1388,1388,5,,,,,,5140201,0,8.735548019,-1,0
1389,1389,6,,,,,,5140201,0.253723145,31.49646568,6.433787823,0.857990563
1390,1390,6,,,,,,5140201,0.29901123,37.06179047,5.424155712,0.62267977
1391,1391,10,,,,,,5140201,10.26419926,43.67773819,4.232652664,16.3856144
1392,1392,10,,,,,,5140201,82.11209106,144.070343,2.767920732,18.93312073
1393,1393,6,,,,,,5140201,12.6314621,44.54272842,7.396010399,18.01304817
1394,1394,6,,,,,,5140201,7.729243755,252.1231232,13.27935028,0.203134581
1395,1395,1,,,,,,5140201,0,0,-1,0
1396,1396,1,,,,,,5140201,0,0,-1,0
1397,1397,1,,,,,,5140201,0,0,-1,0
1398,1398,3,,,,,,5140201,3.972610474,17.47109604,4.644823074,17.75239563
1399,1399,3,,,,,,5140201,9.157762527,47.04236603,6.678510666,0.62082696
1400,1400,4,,,,,,5140201,0.030928954,8.735548019,9.566447258,0.729260743
1401,1401,5,,,,,,5140201,2.849082947,218.3886871,8.956172943,0.120480679
1402,1402,5,,,,,,5140201,5.70734024,438.172821,5.257063389,7.674893856
1403,1403,5,,,,,,5140201,13.33625412,228.6311798,7.247969151,5.760466576
1404,1404,4,,,,,,5140201,3.96407795,179.2384644,-1,0
1405,1405,4,,,,,,5140201,2.440084219,8.735548019,-1,0
1406,1406,4,,,,,,5140201,2.218007326,138.1211395,-1,0.304145515
1407,1407,2,,,,,,5140201,4.412607193,27.62422943,4.897014141,0.543731034
1408,1408,1,,,,,,5140201,0,0,-1,0
1409,1409,1,,,,,,5140201,0,0,-1,0
1410,1410,1,,,,,,5140201,0,0,-1,2.722841263
1411,1411,5,,,,,,5140201,4.382453918,19.53327942,5.694018841,3.019731522
1412,1412,6,,,,,,5140201,14.27435398,37.06179047,4.622738838,7.884945393
1413,1413,6,,,,,,5140201,6.400797367,96.09102631,13.49320507,0.000875031
1414,1414,1,,,,,,5140201,0,0,-1,1.522608757
1415,1415,5,,,,,,5140201,1.266838074,8.735548019,4.642787457,6.202167034
1416,1416,5,,,,,,5140201,1.317835569,8.735548019,5.476251125,2.741780996
1417,1417,5,,,,,,5140201,0.312332153,92.8601532,7.063883781,0.649131536
1418,1418,6,,,,,,5140201,1.796669483,55.93480301,9.19856739,0.753329158
1419,1419,10,,,,,,5140201,51.83276367,470.423645,3.878236532,5.34279108
1420,1420,10,,,,,,5140201,35.05828094,234.3993378,5.024543285,11.65029144
1421,1421,10,,,,,,6010202,213.2006683,372.6917419,4.453068733,9.107729912
1422,1422,1,,,,,,6010202,0,0,10.39443588,20.69194031
1423,1423,1,,,,,,6010202,0,0,9.567075729,16.62483788
1424,1424,6,,,,,,6010202,3.444767714,9.396917343,9.211462021,17.85041428
1425,1425,6,,,,,,6010202,48.50317383,18.79383469,5.863940716,24.38102531
1426,1426,6,,,,,,6010202,0,0,4.88314867,28.97493362
1427,1427,6,,,,,,6010202,9.77355957,9.396917343,4.598082066,22.39095688
1428,1428,1,,,,,,6010202,0,0,15.50358868,5.059058666
1429,1429,6,,,,,,6010202,0,0,6.204573154,10.32680988
1430,1430,6,,,,,,6010202,5.591567039,13.28924847,4.346704483,12.50716114
1431,1431,10,,,,,,6010202,26.2073288,50.6039505,3.948800564,27.13004494
1432,1432,10,,,,,,6010202,26.07831383,46.98458862,5.282149315,10.55937767
1433,1433,1,,,,,,6010202,0,0,-1,1.234059453
1434,1434,1,,,,,,6010202,0,0,18.80785942,2.002418041
1435,1435,6,,,,,,6010202,7.980472565,101.207901,10.16478062,7.925703049
1436,1436,5,,,,,,6010202,0,0,6.12409687,1.366344452
1437,1437,5,,,,,,6010202,2.928650141,50.6039505,10.98547173,0.638882697
1438,1438,3,,,,,,6010202,0.661499023,9.396917343,4.875107765,1.783058167
1439,1439,4,,,,,,6010202,1.23460567,28.19075394,7.093549252,1.913985372
1440,1440,5,,,,,,6010202,0.730651855,13.28924847,5.718003273,1.804000497
1441,1441,5,,,,,,6010202,4.071414948,54.79297638,8.410637856,1.646441102
1442,1442,6,,,,,,6010202,0.583984375,13.28924847,8.909976959,0.867159009
1443,1443,6,,,,,,6010202,1.45912385,21.0121479,5.033116817,0.922614813
1444,1444,1,,,,,,6010202,0,0,7.262870789,10.31846905
1445,1445,6,,,,,,6010202,7.476543903,13.28924847,4.307701588,22.30761719
1446,1446,6,,,,,,6010202,8.881759644,18.79383469,3.799025774,22.87958336
1447,1447,6,,,,,,6010202,5.455513477,42.02429581,5.774009705,20.08189011
1448,1448,5,,,,,,6010202,0.958068848,18.79383469,7.84364748,4.232893467
1449,1449,5,,,,,,6010202,0,0,16.08267975,2.025640249
1450,1450,1,,,,,,6010202,0,0,-1,1.513521671
1451,1451,3,,,,,,6010202,0,0,4.872108936,1.594357848
1452,1452,2,,,,,,6010202,0.93536377,9.396917343,4.332093239,2.200473309
1453,1453,2,,,,,,6010202,0.648132324,13.28924847,5.153539658,0.9275949
1454,1454,5,,,,,,6010202,0.51159668,9.396917343,5.390093327,0.947910786
1455,1455,5,,,,,,6010202,0.656314969,21.0121479,6.022673607,0.266792625
1456,1456,6,,,,,,6010202,4.396484852,250.7410278,5.634361744,10.39798355
1457,1457,6,,,,,,6010202,4.076293945,190.2730865,6.930001736,9.849555969
1458,1458,5,,,,,,6010202,2.398925781,154.9779358,10.06220913,0.850274503
1459,1459,5,,,,,,6010202,1.619507074,106.3139877,6.749752045,0.244656548
1460,1460,5,,,,,,6010202,1.83581543,79.73548889,10.44956493,0.423859924
1461,1461,5,,,,,,6010202,1.846801996,186.0494843,13.61535931,0.241239533
1462,1462,10,,,,,,6010202,140.3150024,291.9100647,3.627077103,19.6704483
1463,1463,10,,,,,,6010202,72.09960938,281.9075317,3.529099226,19.55337524
1464,1464,1,,,,,,6010202,0,0,-1,2.269249201
1465,1465,6,,,,,,6010202,6.16217041,26.57849693,4.716464996,13.99936676
1466,1466,6,,,,,,6010202,1.294434905,13.28924847,-1,4.396795273
1467,1467,1,,,,,,6010202,0,0,-1,0.97033751
1468,1468,2,,,,,,6010202,0.617675781,9.396917343,4.946455479,4.601606369
1469,1469,5,,,,,,6010202,0,0,5.454323292,4.266074181
1470,1470,5,,,,,,6010202,1.024780273,18.79383469,7.147918701,0.892884314
1471,1471,6,,,,,,6010202,1.045410156,37.58766937,6.714853287,5.62624073
1472,1472,6,,,,,,6010202,1.930236816,178.5414276,7.021336555,4.499432564
1473,1473,5,,,,,,6010202,1.164916992,140.9537659,6.601664543,0.526398063
1474,1474,5,,,,,,6010202,0.325561523,28.19075394,9.897776604,2.23923254
1475,1475,5,,,,,,6010202,1.167724609,65.77841949,7.225670338,0.135869116
1476,1476,10,,,,,,6010202,13.38195801,139.6952209,7.086094379,9.597104073
1477,1477,10,,,,,,6010202,13.30145264,192.8086243,3.727328062,15.88893795
1478,1478,1,,,,,,6010202,0,0,-1,11.66671467
1479,1479,6,,,,,,6010202,0,0,-1,11.66671467
1480,1480,6,,,,,,6010202,3.113637686,9.396917343,-1,16.0735054
1481,1481,10,,,,,,6010202,12.29112911,26.57849693,3.320497751,16.75175667
1482,1482,10,,,,,,6010202,193.3552704,211.1694489,5.111516953,21.79565239
1483,1483,6,,,,,,6010202,3.837301731,139.6952209,6.513048172,4.987127781
1484,1484,6,,,,,,6010202,4.685241699,95.83013153,5.561837196,10.75725174
1485,1485,1,,,,,,6010202,0,0,3.141928196,6.280327797
1486,1486,1,,,,,,6010202,0,0,-1,3.932896137
1487,1487,2,,,,,,6010202,1.502075315,9.396917343,4.315837383,1.524953246
1488,1488,2,,,,,,6010202,0,0,4.564290524,4.866783619
1489,1489,5,,,,,,6010202,1.251098752,80.28730011,8.829405785,1.702590466
1490,1490,5,,,,,,6010202,1.434875607,13.28924847,7.174320221,0.738247991
1491,1491,5,,,,,,6010202,0.212219238,18.79383469,7.096031189,0.082192481
1492,1492,5,,,,,,6010202,1.155233979,75.17533875,-1,2.998460054
1493,1493,5,,,,,,6010202,3.058615208,103.7923431,11.82124615,3.169422865
1494,1494,1,,,,,,6010202,0,0,-1,2.867259979
1495,1495,5,,,,,,6010202,0.878845215,9.396917343,4.85181427,2.34052062
1496,1496,5,,,,,,6010202,0,0,-1,2.867259979
1497,1497,6,,,,,,6010202,0,13.28924847,-1,3.213265657
1498,1498,6,,,,,,6010202,0.434440821,13.28924847,7.274862289,1.066769004
1499,1499,10,,,,,,6010202,5.465332031,60.16963196,5.219532967,17.2516098
1500,1500,1,,,,,,6010202,-3.40E+38,190.2730865,-1,0.639439881
1501,1501,1,,,,,,6010202,-3.40E+38,211.1694489,-1,0.570378721
1502,1502,6,,,,,,6010202,-3.40E+38,234.9229431,3.164292812,32.1337738
1503,1503,6,,,,,,6010202,-3.40E+38,186.0494843,5.127783775,26.68558502
1504,1504,10,,,,,,6010202,-3.40E+38,284.4023132,4.025631905,29.4789505
1505,1505,10,,,,,,6010202,-3.40E+38,152.9707336,3.304768562,20.84032249
1506,1506,1,,,,,,6010202,0,0,9.251070976,0.145535484
1507,1507,1,,,,,,6010202,0,0,7.071026802,4.206973076
1508,1508,1,,,,,,6010202,0.00189209,9.396917343,-1,5.498950958
1509,1509,3,,,,,,6010202,0,0,4.205662727,4.127460003
1510,1510,4,,,,,,6010202,0.539978027,26.57849693,6.329899788,0.159207091
1511,1511,5,,,,,,6010202,1.580688119,101.207901,14.23972607,1.605135202
1512,1512,6,,,,,,6010202,2.713012218,113.5433884,7.36632967,9.420354843
1513,1513,10,,,,,,6010202,19.62463379,131.8920135,3.530738592,30.81330109
1514,1514,10,,,,,,6010202,30.38919449,67.76213837,5.726052284,31.99957848
1515,1515,6,,,,,,6010202,12.47671127,33.88106918,5.470727921,28.57431412
1516,1516,1,,,,,,6010202,0,0,4.948750496,19.08639908
1517,1517,6,,,,,,6010202,7.805645943,9.396917343,3.340466022,24.20863724
1518,1518,6,,,,,,6010202,3.494567871,9.396917343,9.586560249,19.74570274
1519,1519,10,,,,,,6010207,211.2803345,442.1552734,3.158881187,18.07977295
