observationid,HUC8,categoryid,confidence,userid,notes,created_date,updated_date,category_name,StreamOrder,DrainageAreaSqkm,InputZone,HAND,ChannelDist,TWI,Slope
2299,10270101,3,,1,,7/6/2021 15:28,7/6/2021 15:28,Likely Active Floodplain,4,46.36899999,Medium,6.56257391,49.76721573,5.367860317,0.624023736
2300,10270101,2,,1,,7/6/2021 15:28,7/6/2021 15:28,Highly Likely Active Floodplain,4,46.36899999,Medium,6.583807945,9.76015377,11.80705452,0.281287432
2301,10270101,2,,1,,7/6/2021 15:28,7/6/2021 15:28,Highly Likely Active Floodplain,4,46.36899999,Medium,6.745544434,21.82436752,12.20795822,8.030957222
2302,10270101,5,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Inactive Floodplain,4,46.36899999,Medium,6.757743359,55.21176529,6.399421692,1.843580604
2303,10270101,5,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Inactive Floodplain,4,46.36899999,Medium,6.945256233,74.33111572,9.174519539,2.584721327
2304,10270101,5,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Inactive Floodplain,4,46.36899999,Medium,7.000254154,99.53443146,6.40345335,0.342523217
2305,10270101,5,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Inactive Floodplain,4,46.36899999,Medium,7.00756979,52.56003571,6.383311749,0.464886963
2306,10270101,6,,1,,7/6/2021 15:28,7/6/2021 15:28,Plausible Valley Bottom Extent,5,216.0832,Medium,7.033510685,83.39078522,5.363774776,15.89160919
2307,10270101,6,,1,,7/6/2021 15:28,7/6/2021 15:28,Plausible Valley Bottom Extent,1,2.8995,Medium,,201.2107239,5.929929256,10.59632492
2308,10270101,6,,1,,7/6/2021 15:28,7/6/2021 15:28,Plausible Valley Bottom Extent,5,216.0832,Small,7.054522514,43.64873505,5.651319981,31.40653992
2309,10270101,1,,1,,7/6/2021 15:28,7/6/2021 15:28,Estimated Active Channel,5,216.0832,Small,7.108021736,0,9.000435829,4.356594086
2310,10270101,1,,1,,7/6/2021 15:28,7/6/2021 15:28,Estimated Active Channel,5,216.0832,Small,7.135948181,0,-1,6.441495895
2311,10270101,1,,1,,7/6/2021 15:28,7/6/2021 15:28,Estimated Active Channel,5,216.0832,Small,7.203918457,0,-1,9.450057983
2312,10270101,10,,1,,7/6/2021 15:28,7/6/2021 15:28,Upland (non-valley bottom),5,216.0832,Small,46.34219742,333.5631409,5.624152184,3.425306559
2313,10270101,10,,1,,7/6/2021 15:28,7/6/2021 15:28,Upland (non-valley bottom),5,216.0832,Small,31.35891724,132.7524414,4.557726383,9.7182827
2314,10270101,2,,1,,7/6/2021 15:28,7/6/2021 15:28,Highly Likely Active Floodplain,5,216.0832,Small,7.227677822,13.80294132,6.699290276,1.128944278
2315,10270101,2,,1,,7/6/2021 15:28,7/6/2021 15:28,Highly Likely Active Floodplain,5,216.0832,Small,7.504201412,43.64873505,8.324977875,2.465020657
2316,10270101,5,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Inactive Floodplain,5,216.0832,Small,7.520454407,27.60588264,6.384627342,0.481546849
2317,10270101,5,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Inactive Floodplain,5,216.0832,Small,7.540980339,62.49547577,7.605867386,0.188130215
2318,10270101,4,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Active Floodplain,5,216.0832,Small,7.584457397,13.80294132,2.422495127,9.574983597
2319,10270101,3,,1,,7/6/2021 15:28,7/6/2021 15:28,Likely Active Floodplain,5,216.0832,Small,7.61419487,19.52030754,9.093249321,1.373535275
2320,10270101,5,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Inactive Floodplain,5,216.0832,Small,7.689001083,35.19073486,7.771984577,0.912676752
2321,10270101,4,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Active Floodplain,5,216.0832,Small,7.722359657,27.60588264,5.782046318,1.094239354
2322,10270101,4,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Active Floodplain,5,216.0832,Small,7.803133011,124.2264709,-1,0.145002708
2323,10270101,5,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Inactive Floodplain,5,216.0832,Small,7.923017025,127.2568359,7.496729374,0.021381609
2324,10270101,4,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Active Floodplain,1,2.8995,Small,,9.76015377,2.283290148,10.70638943
2325,10270101,5,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Inactive Floodplain,5,216.0832,Small,7.964915276,87.29747009,7.528679848,0.662772954
2326,10270101,5,,1,,7/6/2021 15:28,7/6/2021 15:28,Possible Inactive Floodplain,1,2.8995,Small,,58.56092453,7.42799139,10.86167717
2327,7050002,1,,6,,7/6/2021 15:32,7/6/2021 15:32,Estimated Active Channel,2,2.14620007,Small,,83.37414551,,0.16815877
2328,7050002,2,,6,,7/6/2021 15:32,7/6/2021 15:32,Highly Likely Active Floodplain,1,0.82040004,Small,,7.985794544,,11.27169228
2329,7050002,1,,6,,7/6/2021 15:32,7/6/2021 15:32,Estimated Active Channel,2,2.70939998,Small,,129.9993134,,0.444605112
2330,7050002,1,,6,,7/6/2021 15:32,7/6/2021 15:32,Estimated Active Channel,2,2.14620007,Small,,65.85254669,,0.269967139
2331,7050002,1,,6,,7/6/2021 15:32,7/6/2021 15:32,Estimated Active Channel,2,2.14620007,Small,,0,,0.155750811
2332,7050002,10,,6,,7/6/2021 15:32,7/6/2021 15:32,Upland (non-valley bottom),1,0.9567,Small,,156.8959656,,11.51622772
2333,7050002,1,,6,,7/6/2021 15:32,7/6/2021 15:32,Estimated Active Channel,2,2.70939998,Small,,0,,0.334894866
2334,7050002,1,,6,,7/6/2021 15:32,7/6/2021 15:32,Estimated Active Channel,,,Small,,80.25624084,,5.072064877
2335,7050002,1,,6,,7/6/2021 15:32,7/6/2021 15:32,Estimated Active Channel,,,Small,,71.42712402,,1.478116632
2336,7050002,1,,6,,7/6/2021 15:32,7/6/2021 15:32,Estimated Active Channel,2,2.70939998,Small,,83.37414551,,0.690491438
2337,7050002,1,,6,,7/6/2021 15:32,7/6/2021 15:32,Estimated Active Channel,2,2.70939998,Small,,58.13746262,,1.360939026
2338,7050002,2,,6,,7/6/2021 15:32,7/6/2021 15:32,Highly Likely Active Floodplain,2,2.70939998,Small,,22.58723831,,0.44152531
2339,7050002,2,,6,,7/6/2021 15:32,7/6/2021 15:32,Highly Likely Active Floodplain,2,2.70939998,Small,,43.00481796,,0.528437555
2340,7050002,3,,6,,7/6/2021 15:32,7/6/2021 15:32,Likely Active Floodplain,2,2.70939998,Small,,265.460083,,4.878397942
2341,7050002,2,,6,,7/6/2021 15:32,7/6/2021 15:32,Highly Likely Active Floodplain,2,2.70939998,Small,,164.6313782,,0.566128433
2342,7050002,1,,6,,7/6/2021 15:32,7/6/2021 15:32,Estimated Active Channel,2,2.70939998,Small,,11.29361916,,0.199543566
2343,7050002,2,,6,,7/6/2021 15:32,7/6/2021 15:32,Highly Likely Active Floodplain,2,2.70939998,Small,,79.8579483,,0.275854588
2344,7050002,10,,6,,7/6/2021 15:35,7/6/2021 15:35,Upland (non-valley bottom),,,Small,,1237.17981,,3.234653234
2345,7050002,1,,6,,7/6/2021 15:35,7/6/2021 15:35,Estimated Active Channel,2,11.87870007,Small,,162.878891,,0
2346,7050002,1,,6,,7/6/2021 15:35,7/6/2021 15:35,Estimated Active Channel,2,11.87870007,Small,,424.5259399,,0
2347,7050002,1,,6,,7/6/2021 15:35,7/6/2021 15:35,Estimated Active Channel,2,11.87870007,Small,,390.3248901,,0
2348,7050002,1,,6,,7/6/2021 15:35,7/6/2021 15:35,Estimated Active Channel,2,9.20050012,Small,,821.4118652,,0
2349,7050002,4,,6,,7/6/2021 15:38,7/6/2021 15:38,Possible Active Floodplain,2,11.87870007,Small,,755.4072876,,0.344698042
2350,7050002,4,,6,,7/6/2021 15:38,7/6/2021 15:38,Possible Active Floodplain,2,11.87870007,Small,,679.1213379,,2.008244753
2351,7050002,1,,6,,7/6/2021 15:38,7/6/2021 15:38,Estimated Active Channel,2,11.87870007,Small,,493.9586792,,0.102916867
2353,7050002,1,,6,,7/6/2021 15:38,7/6/2021 15:38,Estimated Active Channel,1,1.96280005,Small,,53.5703392,,11.66671467
2354,10270101,8,,1,,7/6/2021 15:38,7/6/2021 15:38,Very Unlikely Valley Bottom Extent,8,93059.681,Small,20.68198776,730.1873779,7.126284599,3.776321411
2355,10270101,9,,1,,7/6/2021 15:38,7/6/2021 15:38,Likely Terrace (non-valley bottom),8,93059.681,Small,14.54435253,509.0273438,5.933286667,1.420393348
2356,10270101,6,,1,,7/6/2021 15:38,7/6/2021 15:38,Plausible Valley Bottom Extent,,,Small,18.24394226,585.9344482,5.901126385,26.45715904
2357,10270101,6,,1,,7/6/2021 15:38,7/6/2021 15:38,Plausible Valley Bottom Extent,8,93059.681,Small,7.981754303,199.0688629,2.884294987,21.05045128
2358,10270101,8,,1,,7/6/2021 15:38,7/6/2021 15:38,Very Unlikely Valley Bottom Extent,,,Small,41.57646179,515.720459,9.195238113,6.840991497
2359,10270101,10,,1,,7/6/2021 15:38,7/6/2021 15:38,Upland (non-valley bottom),1,0.0605,Small,,234.2436981,5.325670719,11.66671467
2360,10270101,1,,1,,7/6/2021 15:38,7/6/2021 15:38,Estimated Active Channel,8,93049.3386,Small,8.001525879,0,9.303888321,0.343371361
2361,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,,,Small,7.843262196,845.3104858,8.251841545,0.262219131
2362,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,,,Small,8.126969337,521.6890869,7.153533459,0.317534357
2363,10270101,4,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Active Floodplain,,,Small,6.269454956,433.2013245,-1,1.044469714
2364,10270101,3,,1,,7/6/2021 15:38,7/6/2021 15:38,Likely Active Floodplain,8,93049.3386,Small,8.054040909,74.33111572,13.77970028,0.617914319
2365,10270101,3,,1,,7/6/2021 15:38,7/6/2021 15:38,Likely Active Floodplain,3,4.50299999,Small,,19.52030754,7.236586094,0.730807424
2366,10270101,2,,1,,7/6/2021 15:38,7/6/2021 15:38,Highly Likely Active Floodplain,8,93059.681,Small,8.061929703,203.0956573,5.055261135,1.997416019
2367,10270101,3,,1,,7/6/2021 15:38,7/6/2021 15:38,Likely Active Floodplain,8,93059.681,Small,8.173848152,92.59294891,-1,0.545157671
2368,10270101,2,,1,,7/6/2021 15:38,7/6/2021 15:38,Highly Likely Active Floodplain,8,93059.681,Small,8.323364258,61.72863388,6.359890938,3.237919331
2369,10270101,2,,1,,7/6/2021 15:38,7/6/2021 15:38,Highly Likely Active Floodplain,8,93059.681,Small,8.336101532,0,3.157176733,6.790604591
2370,10270101,1,,1,,7/6/2021 15:38,7/6/2021 15:38,Estimated Active Channel,8,93059.681,Small,8.362124443,0,-1,0.630655944
2371,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,2,5.36120004,Small,,814.8413086,-1,0.500020742
2372,10270101,10,,1,,7/6/2021 15:38,7/6/2021 15:38,Upland (non-valley bottom),1,0.0728,Small,,222.7796478,5.877167702,11.69673634
2373,10270101,10,,1,,7/6/2021 15:38,7/6/2021 15:38,Upland (non-valley bottom),1,1.20539999,Small,,211.1444092,6.580161572,11.89798737
2374,10270101,10,,1,,7/6/2021 15:38,7/6/2021 15:38,Upland (non-valley bottom),4,110.5759001,Small,66.48805237,253.2002869,5.010331631,1.23051703
2375,10270101,10,,1,,7/6/2021 15:38,7/6/2021 15:38,Upland (non-valley bottom),4,110.5759001,Small,67.4462738,371.0142517,5.634038925,2.837726831
2376,10270101,6,,1,,7/6/2021 15:38,7/6/2021 15:38,Plausible Valley Bottom Extent,4,109.7593001,Small,8.571435928,29.28046227,5.525003433,9.57034874
2377,10270101,6,,1,,7/6/2021 15:38,7/6/2021 15:38,Plausible Valley Bottom Extent,4,110.5759001,Small,8.574249268,312.3249207,6.53607893,5.117242813
2378,10270101,1,,1,,7/6/2021 15:38,7/6/2021 15:38,Estimated Active Channel,4,110.5759001,Small,8.599537849,0,4.691653728,12.68989182
2379,10270101,3,,1,,7/6/2021 15:38,7/6/2021 15:38,Likely Active Floodplain,4,109.7593001,Small,8.61634922,21.82436752,3.635154009,3.500839949
2380,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,4,110.5759001,Small,8.733971596,70.38146973,7.758320808,0.454094559
2381,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,4,110.5759001,Small,8.858764648,49.76721573,6.257066727,1.663877487
2382,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,4,110.5759001,Small,8.969959259,175.6827698,10.5938549,0.300320417
2383,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,4,109.7593001,Small,9.035132408,117.1218491,5.774908543,0.367309332
2384,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,4,110.5759001,Small,9.182667732,131.309433,4.237176895,3.189196587
2385,10270101,6,,1,,7/6/2021 15:38,7/6/2021 15:38,Plausible Valley Bottom Extent,1,2.90220001,Small,,442.5559692,8.091331482,12.82750225
2386,10270101,6,,1,,7/6/2021 15:38,7/6/2021 15:38,Plausible Valley Bottom Extent,5,203.1285997,Small,9.208267212,716.6903687,4.680892944,7.049532413
2387,10270101,10,,1,,7/6/2021 15:38,7/6/2021 15:38,Upland (non-valley bottom),5,203.1285997,Small,68.98435211,584.0618286,4.347808838,7.985823631
2388,10270101,10,,1,,7/6/2021 15:38,7/6/2021 15:38,Upland (non-valley bottom),1,2.90220001,Small,,421.385498,5.047201633,12.83388424
2389,10270101,1,,1,,7/6/2021 15:38,7/6/2021 15:38,Estimated Active Channel,8,93823.7978,Small,9.219441414,0,-1,0.000240106
2390,10270101,1,,1,,7/6/2021 15:38,7/6/2021 15:38,Estimated Active Channel,8,94028.5075,Small,9.228750229,0,-1,0.408407658
2391,10270101,1,,1,,7/6/2021 15:38,7/6/2021 15:38,Estimated Active Channel,5,203.1285997,Small,9.239296913,76.22924042,-1,0.757605076
2392,10270101,2,,1,,7/6/2021 15:38,7/6/2021 15:38,Highly Likely Active Floodplain,4,13.75149992,Small,9.272587776,92.07710266,4.882166386,1.729711413
2393,10270101,2,,1,,7/6/2021 15:38,7/6/2021 15:38,Highly Likely Active Floodplain,8,93822.5183,Small,9.297790527,89.98416901,3.068947554,4.231022835
2394,10270101,3,,1,,7/6/2021 15:38,7/6/2021 15:38,Likely Active Floodplain,1,1.1003,Small,,87.29747009,-1,12.87057495
2395,10270101,3,,1,,7/6/2021 15:38,7/6/2021 15:38,Likely Active Floodplain,4,13.75149992,Small,9.717468262,303.1938171,6.108035564,0.298968464
2396,10270101,4,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Active Floodplain,5,203.1285997,Small,9.739349365,515.3508911,-1,0.161225632
2397,10270101,3,,1,,7/6/2021 15:38,7/6/2021 15:38,Likely Active Floodplain,5,203.1285997,Small,9.86348629,450.3441162,6.47098875,5.572886467
2398,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,5,203.1285997,Small,9.867472649,497.00177,6.40651989,0.22109212
2399,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,5,203.1285997,Small,9.912005424,667.1977539,12.95010948,0.353847742
2400,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,8,94028.5075,Small,10.11584473,290.1902161,6.13702631,0.260042518
2401,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,8,94028.5075,Small,10.14663887,663.1160889,5.801646233,2.966530085
2402,10270101,5,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Inactive Floodplain,1,2.90220001,Small,,955.5983276,-1,12.8860836
2403,10270101,1,,1,,7/6/2021 15:38,7/6/2021 15:38,Estimated Active Channel,3,29.56900011,Small,,0,5.839758396,7.307849407
2404,10270101,2,,1,,7/6/2021 15:38,7/6/2021 15:38,Highly Likely Active Floodplain,3,29.56900011,Small,,9.76015377,6.06366396,7.827370167
2405,10270101,4,,1,,7/6/2021 15:38,7/6/2021 15:38,Possible Active Floodplain,3,29.56900011,Small,,39.04061508,6.663622856,3.770626545
2406,10270101,6,,1,,7/6/2021 15:38,7/6/2021 15:38,Plausible Valley Bottom Extent,3,29.56900011,Small,,48.80076981,7.107559681,0.332826138
2407,10270101,6,,1,,7/6/2021 15:38,7/6/2021 15:38,Plausible Valley Bottom Extent,3,29.56900011,Small,,52.56003571,8.762846947,1.144407749
2352,7050002,1,,6,,7/6/2021 15:38,7/6/2021 15:38,Estimated Active Channel,1,1.96280005,Small,,63.88635635,,13.02208138
2408,7050002,10,,6,,7/6/2021 15:41,7/6/2021 15:41,Upland (non-valley bottom),1,1.63939991,Small,,921.93573,,13.2601881
2409,7050002,1,,6,,7/6/2021 15:41,7/6/2021 15:41,Estimated Active Channel,2,168.0442992,Small,,615.5281372,,0
2410,7050002,1,,6,,7/6/2021 15:41,7/6/2021 15:41,Estimated Active Channel,1,31.26899978,Small,,411.0939331,,13.28946304
2411,7050002,1,,6,,7/6/2021 15:41,7/6/2021 15:41,Estimated Active Channel,3,126.5074995,Small,,567.2163086,,0
2412,7050002,1,,6,,7/6/2021 15:41,7/6/2021 15:41,Estimated Active Channel,3,126.5074995,Small,,28.79319191,,0
2413,7050002,1,,6,,7/6/2021 15:41,7/6/2021 15:41,Estimated Active Channel,3,137.8023996,Small,,166.748291,,0
2414,7050002,1,,6,,7/6/2021 15:41,7/6/2021 15:41,Estimated Active Channel,3,129.1300995,Small,,0,,0
2415,7050002,2,,6,,7/6/2021 15:41,7/6/2021 15:41,Highly Likely Active Floodplain,2,12.62109987,Small,,932.0144043,,0.046270967
2416,7050002,2,,6,,7/6/2021 15:41,7/6/2021 15:41,Highly Likely Active Floodplain,3,134.1178995,Small,,902.4301758,,0.12614882
2417,7050002,2,,6,,7/6/2021 15:46,7/6/2021 15:46,Highly Likely Active Floodplain,2,170.7108993,Small,,303.5652771,,0
2418,7050002,2,,6,,7/6/2021 15:46,7/6/2021 15:46,Highly Likely Active Floodplain,2,12.62109987,Small,,1291.157593,,0.080222316
2419,7050002,1,,6,,7/6/2021 15:46,7/6/2021 15:46,Estimated Active Channel,1,0.69680001,Small,,15.97158909,,13.7563467
2420,7050002,2,,6,,7/6/2021 15:46,7/6/2021 15:46,Highly Likely Active Floodplain,1,0.83610008,Small,,431.8978882,,13.99936676
2421,7050002,2,,6,,7/6/2021 15:46,7/6/2021 15:46,Highly Likely Active Floodplain,1,0.90160009,Small,,32.92627335,,14.10917377
2422,7050002,1,,6,,7/6/2021 15:46,7/6/2021 15:46,Estimated Active Channel,2,5.64969993,Small,,586.2356567,,0
2423,7050002,1,,6,,7/6/2021 15:46,7/6/2021 15:46,Estimated Active Channel,1,2.30870009,Small,,390.6514893,,14.6193018
2424,7050002,10,,6,,7/6/2021 15:46,7/6/2021 15:46,Upland (non-valley bottom),1,19.63250011,Small,,443.5532227,,15.15647888
2425,7050002,10,,6,,7/6/2021 15:46,7/6/2021 15:46,Upland (non-valley bottom),1,11.23079999,Small,,425.0513916,,15.26339436
2426,7050002,1,,6,,7/6/2021 15:46,7/6/2021 15:46,Estimated Active Channel,5,2051.6676,Small,10.14815712,0,,2.498523712
2427,7050002,1,,6,,7/6/2021 15:46,7/6/2021 15:46,Estimated Active Channel,5,2051.6676,Small,10.15063477,0,,0.073154889
2428,7050002,1,,6,,7/6/2021 15:46,7/6/2021 15:46,Estimated Active Channel,5,2051.6676,Small,10.2618103,0,,0.098754093
2429,7050002,10,,6,,7/6/2021 15:46,7/6/2021 15:46,Upland (non-valley bottom),1,5.42860006,Small,,534.1535645,,15.29391861
2430,7050002,1,,6,,7/6/2021 15:49,7/6/2021 15:49,Estimated Active Channel,5,2051.6676,Small,10.29503441,0,,0.384753972
2431,7050002,1,,6,,7/6/2021 15:49,7/6/2021 15:49,Estimated Active Channel,5,2051.6676,Small,10.35949707,0,,3.454665184
2432,7050002,1,,6,,7/6/2021 15:49,7/6/2021 15:49,Estimated Active Channel,5,2051.6676,Small,10.38620377,0,,0.643257618
2433,7050002,3,,6,,7/6/2021 15:49,7/6/2021 15:49,Likely Active Floodplain,5,2051.6676,Small,10.49118042,185.7448425,,0.885506272
2434,7050002,3,,6,,7/6/2021 15:49,7/6/2021 15:49,Likely Active Floodplain,5,2051.6676,Small,10.52115917,47.91476822,,4.431785583
2435,7050002,10,,6,,7/6/2021 15:49,7/6/2021 15:49,Upland (non-valley bottom),2,17.68449996,Small,,687.0568237,,6.299451828
2436,7050002,3,,6,,7/6/2021 15:49,7/6/2021 15:49,Likely Active Floodplain,1,5.42860006,Small,,151.7301025,,15.44784355
2437,7050002,3,,6,,7/6/2021 15:49,7/6/2021 15:49,Likely Active Floodplain,2,15.37509994,Small,,75.33783722,,0.033302378
2438,8080102,10,,6,,7/6/2021 16:02,7/6/2021 16:02,Upland (non-valley bottom),1,1.29010009,Small,,,,16.0735054
2439,8080102,3,,6,,7/6/2021 16:02,7/6/2021 16:02,Likely Active Floodplain,2,11.72890018,Small,,,,0.24606967
2440,8080102,3,,6,,7/6/2021 16:02,7/6/2021 16:02,Likely Active Floodplain,2,11.72890018,Small,,,,0.218567014
2441,8080102,10,,6,,7/6/2021 16:02,7/6/2021 16:02,Upland (non-valley bottom),2,11.72890018,Small,,,,1.479129672
2442,8080102,10,,6,,7/6/2021 16:02,7/6/2021 16:02,Upland (non-valley bottom),2,11.72890018,Small,,,,4.020877838
2443,8080102,10,,6,,7/6/2021 16:02,7/6/2021 16:02,Upland (non-valley bottom),2,3.85120002,Small,,,,0.853975356
2444,8080102,10,,6,,7/6/2021 16:02,7/6/2021 16:02,Upland (non-valley bottom),2,6.30349987,Small,,,,1.048958778
2445,9020101,1,,5,,7/6/2021 16:06,7/6/2021 16:06,Estimated Active Channel,4,172.2148998,Small,10.69607544,8.132356644,5.393848419,6.749195576
2446,9020101,1,,5,,7/6/2021 16:06,7/6/2021 16:06,Estimated Active Channel,4,172.2148998,Small,10.8458252,0,-1,0.529891849
2447,9020101,1,,5,,7/6/2021 16:06,7/6/2021 16:06,Estimated Active Channel,3,87.46009966,Small,,16.26471329,-1,0.544496179
2448,8080102,1,,6,,7/6/2021 16:07,7/6/2021 16:07,Estimated Active Channel,3,1.64429996,Small,,,,0.334369361
2449,8080102,3,,6,,7/6/2021 16:07,7/6/2021 16:07,Likely Active Floodplain,3,1.64429996,Small,,,,0.551489592
2450,8080102,3,,6,,7/6/2021 16:07,7/6/2021 16:07,Likely Active Floodplain,3,1.83550001,Small,,,,0.396812946
2451,8080102,2,,6,,7/6/2021 16:07,7/6/2021 16:07,Highly Likely Active Floodplain,2,1.59219997,Small,,,,0.769669294
2452,8080102,2,,6,,7/6/2021 16:07,7/6/2021 16:07,Highly Likely Active Floodplain,1,0.38230002,Small,,,,16.13671684
2453,8080102,3,,6,,7/6/2021 16:07,7/6/2021 16:07,Likely Active Floodplain,4,7.57190008,Small,11.23156738,,,0.91566354
2454,8080102,3,,6,,7/6/2021 16:07,7/6/2021 16:07,Likely Active Floodplain,2,0.9112,Small,,,,0.726014853
2455,8080102,1,,6,,7/6/2021 16:07,7/6/2021 16:07,Estimated Active Channel,4,31.31370032,Small,11.26740932,,,1.605278611
2456,8080102,1,,6,,7/6/2021 16:07,7/6/2021 16:07,Estimated Active Channel,1,0.50860002,Small,,,,16.20524788
2457,8080102,10,,6,,7/6/2021 16:07,7/6/2021 16:08,Upland (non-valley bottom),1,2.72560004,Small,,,,16.3856144
2458,10030201,1,,5,,7/6/2021 16:08,7/6/2021 16:08,Estimated Active Channel,4,105.8501999,Small,11.26782417,0,8.669816971,2.826819897
2459,10030201,2,,5,,7/6/2021 16:08,7/6/2021 16:08,Highly Likely Active Floodplain,4,113.0573,Small,11.47699356,21.22580147,8.558356285,0.383233786
2460,10030201,2,,5,,7/6/2021 16:08,7/6/2021 16:08,Highly Likely Active Floodplain,4,113.0573,Small,11.54385471,45.6478157,6.629638195,2.284548283
2461,10030201,4,,5,,7/6/2021 16:08,7/6/2021 16:08,Possible Active Floodplain,4,113.0573,Small,11.76459885,40.41272736,5.754174232,1.597057223
2462,10030201,5,,5,,7/6/2021 16:08,7/6/2021 16:08,Possible Inactive Floodplain,4,113.0573,Small,12.11626244,87.83738708,9.49566555,0.438859344
2463,10030201,1,,5,,7/6/2021 16:08,7/6/2021 16:08,Estimated Active Channel,4,105.8501999,Small,12.14369392,0,9.931201935,0.262850106
2464,10030201,10,,5,,7/6/2021 16:08,7/6/2021 16:08,Upland (non-valley bottom),4,113.0573,Small,18.70327377,135.2884674,8.33480072,2.150603533
2465,10030201,5,,5,,7/6/2021 16:10,7/6/2021 16:10,Possible Inactive Floodplain,4,113.0573,Small,12.19718933,63.6774025,7.871564388,2.807791471
2466,10030201,2,,5,,7/6/2021 16:10,7/6/2021 16:10,Highly Likely Active Floodplain,4,113.0573,Small,12.2853775,73.91030121,7.794530392,0.596285284
2467,10030201,4,,5,,7/6/2021 16:10,7/6/2021 16:10,Possible Active Floodplain,4,114.2311,Small,12.37652779,127.5757294,10.20080471,0.781364262
2468,10030201,5,,5,,7/6/2021 16:10,7/6/2021 16:10,Possible Inactive Floodplain,4,114.2311,Small,12.38628864,224.8833466,9.445919037,0.508856952
2469,10030201,1,,5,,7/6/2021 16:10,7/6/2021 16:10,Estimated Active Channel,4,113.0573,Small,12.38889313,0,12.76887417,2.739636421
2470,10030201,5,,5,,7/6/2021 16:10,7/6/2021 16:10,Possible Inactive Floodplain,4,114.2311,Small,12.47671127,91.29563141,19.80139351,0.597865224
2471,10030201,3,,5,,7/6/2021 16:10,7/6/2021 16:10,Likely Active Floodplain,4,115.4266,Small,12.6314621,91.29563141,10.47604561,0.19361797
2472,10030201,2,,5,,7/6/2021 16:10,7/6/2021 16:10,Highly Likely Active Floodplain,4,114.2311,Small,13.35043621,50.34141159,8.510965347,0.192810863
2473,10030201,1,,5,,7/6/2021 16:10,7/6/2021 16:10,Estimated Active Channel,4,115.4266,Small,13.45095158,0,6.314272404,0.339965701
2474,8080102,10,,6,,7/6/2021 16:11,7/6/2021 16:11,Upland (non-valley bottom),4,41.21790016,Small,,,,0.247925073
2475,8080102,1,,6,,7/6/2021 16:11,7/6/2021 16:11,Estimated Active Channel,4,41.21790016,Small,13.59520531,,,2.108635426
2476,8080102,3,,6,,7/6/2021 16:11,7/6/2021 16:11,Likely Active Floodplain,4,41.21790016,Small,13.64236069,,,9.468255997
2477,8080102,3,,6,,7/6/2021 16:11,7/6/2021 16:11,Likely Active Floodplain,4,41.21790016,Small,14.53015995,,,13.41714191
2478,8080102,8,,1,,7/6/2021 16:11,7/6/2021 16:11,Very Unlikely Valley Bottom Extent,4,41.21790016,Small,,,,2.85923028
2479,8080102,1,,6,,7/6/2021 16:11,7/6/2021 16:11,Estimated Active Channel,4,41.21790016,Small,14.64199066,,,1.046339035
2480,8080102,1,,6,,7/6/2021 16:11,7/6/2021 16:11,Estimated Active Channel,4,41.21790016,Small,14.76176548,,,1.590687752
2481,8080102,10,,6,,7/6/2021 16:11,7/6/2021 16:11,Upland (non-valley bottom),1,0.20850001,Small,,,,16.62056541
2482,8080102,1,,6,,7/6/2021 16:11,7/6/2021 16:11,Estimated Active Channel,1,0.20850001,Small,,,,16.62483788
2483,8080102,3,,6,,7/6/2021 16:11,7/6/2021 16:11,Likely Active Floodplain,1,0.20850001,Small,,,,16.75175667
